id,Label
7162,楴
7163,䄓
7164,屇
7165,藀
7166,堢
7167,鷂
7168,鑋
7169,枊
7170,
7171,俚
7172,郮
7173,䀿
7174,菔
7175,褵
7176,冸
7177,靛
7178,轆
7179,轤
7180,䡘
7181,
7182,
7183,肙
7184,畲
7185,檔
7186,戃
7187,駙
7188,俜
7189,璼
7190,劵
7191,僿
7192,鋞
7193,袶
7194,䎕
7195,恇
7196,縿
7197,蘥
7198,鰉
7199,鱨
7200,偟
7201,灓
7202,灉
7203,贅
7204,貕
7205,銂
7206,鑺
7207,菜
7208,檯
7209,騺
7210,畜
7211,亰
7212,背
7213,愢
7214,䧦
7215,枓
7216,聝
7217,涱
7218,䋻
7219,橃
7220,樫
7221,鏆
7222,蜜
7223,裛
7224,楅
7225,楲
7226,檍
7227,䮫
7228,秆
7229,牌
7230,紬
7231,繰
7232,扉
7233,冧
7234,槿
7235,葸
7236,禘
7237,埇
7238,塩
7239,眆
7240,銃
7241,鋏
7242,摝
7243,嵄
7244,晬
7245,觪
7246,㤚
7247,糼
7248,錬
7249,瓠
7250,叁
7251,銹
7252,楸
7253,綘
7254,㻋
7255,膩
7256,伻
7257,緫
7258,燚
7259,鷳
7260,篚
7261,輖
7262,柚
7263,赳
7264,窻
7265,檑
7266,烐
7267,㷄
7268,敟
7269,縤
7270,錘
7271,厫
7272,敶
7273,酌
7274,恝
7275,犢
7276,芎
7277,餙
7278,胿
7279,謴
7280,齘
7281,幖
7282,浲
7283,陖
7284,鈾
7285,㵬
7286,椄
7287,燘
7288,暚
7289,貸
7290,貰
7291,漏
7292,䛘
7293,袊
7294,㻠
7295,秸
7296,琹
7297,㝫
7298,鏋
7299,錅
7300,爓
7301,燷
7302,鄥
7303,㬋
7304,蓘
7305,朞
7306,澩
7307,駩
7308,蓆
7309,晾
7310,攣
7311,絑
7312,垤
7313,掩
7314,釙
7315,䂓
7316,
7317,㻛
7318,褅
7319,莑
7320,鄮
7321,
7322,
7323,
7324,祒
7325,漈
7326,栈
7327,䕫
7328,洁
7329,暊
7330,㫜
7331,鏄
7332,垽
7333,坋
7334,䤭
7335,䳌
7336,鯕
7337,嶾
7338,㠏
7339,㟐
7340,䅰
7341,㴓
7342,貅
7343,瀴
7344,忳
7345,闙
7346,黹
7347,扁
7348,釡
7349,抲
7350,慊
7351,穪
7352,羙
7353,饌
7354,弶
7355,
7356,憢
7357,䅕
7358,㻐
7359,䎘
7360,緎
7361,籣
7362,慣
7363,郏
7364,焅
7365,繳
7366,滴
7367,詺
7368,䥔
7369,崠
7370,磸
7371,僣
7372,霐
7373,諳
7374,鮥
7375,廠
7376,鶔
7377,㺿
7378,
7379,
7380,
7381,呆
7382,俆
7383,脗
7384,鱟
7385,鱒
7386,檊
7387,䨒
7388,邐
7389,
7390,慓
7391,垈
7392,埫
7393,㙊
7394,湰
7395,洖
7396,蕯
7397,硃
7398,炱
7399,焋
7400,禁
7401,埞
7402,岓
7403,擁
7404,鐌
7405,
7406,萀
7407,芟
7408,碾
7409,爙
7410,烰
7411,軹
7412,鞭
7413,爲
7414,䌙
7415,养
7416,暙
7417,觐
7418,竝
7419,隝
7420,悻
7421,婴
7422,驁
7423,㐌
7424,傉
7425,割
7426,标
7427,墭
7428,宝
7429,临
7430,烨
7431,历
7432,载
7433,仪
7434,陬
7435,慡
7436,誇
7437,㠎
7438,瑂
7439,瓆
7440,㟁
7441,㟲
7442,侐
7443,俽
7444,寖
7445,逎
7446,㵑
7447,䵺
7448,檵
7449,睗
7450,勀
7451,边
7452,憫
7453,爜
7454,慺
7455,莨
7456,眀
7457,盩
7458,硅
7459,劔
7460,噓
7461,䡆
7462,琞
7463,瓴
7464,彳
7465,亍
7466,岾
7467,仼
7468,䱋
7469,觛
7470,茁
7471,眪
7472,賬
7473,䳟
7474,烿
7475,烍
7476,謤
7477,
7478,邭
7479,荇
7480,鏿
7481,匕
7482,蘖
7483,傎
7484,鎙
7485,鉓
7486,艧
7487,䤝
7488,㙓
7489,枺
7490,碞
7491,燴
7492,㻂
7493,翄
7494,夑
7495,笩
7496,旣
7497,鎭
7498,艫
7499,嗚
7500,錩
7501,豦
7502,懊
7503,弧
7504,鱄
7505,霎
7506,榳
7507,暽
7508,絰
7509,㺬
7510,峼
7511,楑
7512,嶂
7513,侽
7514,欕
7515,纍
7516,憭
7517,佫
7518,襜
7519,颶
7520,繜
7521,瓍
7522,馠
7523,溈
7524,縰
7525,禌
7526,墻
7527,泣
7528,坷
7529,匀
7530,芈
7531,籓
7532,乛
7533,襘
7534,爍
7535,蘐
7536,鬻
7537,琜
7538,儛
7539,㺱
7540,餛
7541,籠
7542,厦
7543,鳣
7544,踞
7545,熚
7546,籗
7547,湡
7548,㭻
7549,懭
7550,曬
7551,麘
7552,掁
7553,玑
7554,鐭
7555,投
7556,䅿
7557,濝
7558,桭
7559,邚
7560,詛
7561,烳
7562,蓿
7563,碁
7564,騉
7565,筮
7566,楡
7567,夅
7568,彈
7569,輙
7570,溡
7571,禆
7572,梭
7573,譪
7574,腎
7575,㴱
7576,㫻
7577,錔
7578,愹
7579,駸
7580,樇
7581,嶒
7582,菓
7583,霱
7584,䳨
7585,晪
7586,崛
7587,蔆
7588,飇
7589,晼
7590,璖
7591,㯢
7592,袓
7593,綞
7594,麯
7595,銰
7596,掛
7597,哺
7598,椀
7599,錸
7600,瞌
7601,裼
7602,臮
7603,鲲
7604,㚟
7605,纳
7606,绅
7607,巇
7608,镣
7609,邬
7610,劄
7611,崸
7612,彟
7613,噉
7614,综
7615,賤
7616,韦
7617,柸
7618,澆
7619,杨
7620,规
7621,蕰
7622,纾
7623,攒
7624,冻
7625,墦
7626,湒
7627,兑
7628,批
7629,隘
7630,傭
7631,繙
7632,桔
7633,铦
7634,靦
7635,躭
7636,鹬
7637,绰
7638,镐
7639,儨
7640,蜂
7641,啖
7642,幷
7643,汦
7644,禱
7645,嗜
7646,鹏
7647,碼
7648,剿
7649,骥
7650,睡
7651,蠢
7652,ú
7653,繷
7654,瓁
7655,昬
7656,褼
7657,礜
7658,鈚
7659,褔
7660,Í
7661,俰
7662,嵥
7663,舁
7664,軝
7665,遞
7666,犧
7667,涬
7668,湮
7669,䈖
7670,湈
7671,埊
7672,綤
7673,𢡟
7674,掆
7675,媁
7676,葭
7677,释
7678,鈆
7679,瀱
7680,㯉
7681,槺
7682,㔾
7683,堻
7684,頮
7685,泞
7686,涫
7687,懈
7688,欹
7689,矦
7690,宫
7691,优
7692,夀
7693,禄
7694,荅
7695,属
7696,鮐
7697,亷
7698,稗
7699,伭
7700,愾
7701,苎
7702,暁
7703,馛
7704,逹
7705,来
7706,蜡
7707,黒
7708,囬
7709,歴
7710,諵
7711,鏖
7712,驑
7713,寜
7714,湻
7715,叵
7716,戙
7717,偒
7718,縁
7719,賫
7720,喝
7721,葢
7722,冐
7723,冦
7724,冮
7725,鷔
7726,歩
7727,别
7728,儓
7729,朐
7730,圩
7731,墧
7732,声
7733,辦
7734,泄
7735,剏
7736,攘
7737,洴
7738,滚
7739,濵
7740,瀼
7741,硔
7742,禭
7743,緦
7744,芁
7745,苣
7746,薙
7747,賐
7748,鋊
7749,钂
7750,飬
7751,荗
7752,匙
7753,鶂
7754,頼
7755,宻
7756,死
7757,亜
7758,奂
7759,蕐
7760,録
7761,漮
7762,墓
7763,鄕
7764,嵰
7765,叩
7766,懤
7767,嵘
7768,櫪
7769,蹬
7770,芓
7771,迁
7772,釮
7773,銮
7774,顕
7775,噐
7776,搖
7777,撕
7778,渂
7779,竈
7780,苛
7781,羮
7782,哦
7783,减
7784,増
7785,衺
7786,櫮
7787,鳬
7788,嗔
7789,轝
7790,釒
7791,崚
7792,鍱
7793,児
7794,薫
7795,産
7796,闗
7797,奥
7798,妞
7799,妣
7800,尲
7801,潧
7802,濨
7803,孖
7804,亿
7805,户
7806,壮
7807,籒
7808,羗
7809,醉
7810,蚪
7811,仄
7812,惫
7813,倈
7814,猫
7815,聫
7816,莅
7817,鼂
7818,宼
7819,嘍
7820,尒
7821,俍
7822,岺
7823,峗
7824,冨
7825,迩
7826,譲
7827,嶭
7828,觵
7829,咪
7830,帑
7831,咯
7832,廼
7833,乏
7834,偑
7835,夆
7836,尣
7837,夲
7838,暝
7839,梡
7840,梤
7841,梦
7842,棚
7843,櫜
7844,醕
7845,沜
7846,潝
7847,災
7848,局
7849,炵
7850,葊
7851,聨
7852,苡
7853,料
7854,鏕
7855,钺
7856,閮
7857,趐
7858,缺
7859,舖
7860,偷
7861,卋
7862,簮
7863,怨
7864,逕
7865,敂
7866,鏮
7867,禒
7868,傣
7869,戳
7870,嵪
7871,捏
7872,丅
7873,掲
7874,撞
7875,紨
7876,軆
7877,斵
7878,乆
7879,册
7880,圎
7881,横
7882,韝
7883,槖
7884,悋
7885,帨
7886,躐
7887,辳
7888,曵
7889,曽
7890,禯
7891,薜
7892,壟
7893,郷
7894,屑
7895,鑏
7896,丗
7897,柤
7898,夵
7899,斥
7900,臛
7901,滍
7902,鈶
7903,冺
7904,輬
7905,铉
7906,争
7907,凞
7908,嘘
7909,埂
7910,埼
7911,墵
7912,嵛
7913,悕
7914,捕
7915,杊
7916,板
7917,櫽
7918,溓
7919,玦
7920,瞬
7921,瀇
7922,聼
7923,艶
7924,莖
7925,褠
7926,謄
7927,謱
7928,豔
7929,馹
7930,魔
7931,鷲
7932,焧
7933,僞
7934,灮
7935,扦
7936,攅
7937,澷
7938,絀
7939,走
7940,緑
7941,轡
7942,栁
7943,掦
7944,稰
7945,晎
7946,栽
7947,泃
7948,罏
7949,荏
7950,辠
7951,楼
7952,遥
7953,糿
7954,韟
7955,圗
7956,毆
7957,毨
7958,鰵
7959,氊
7960,坵
7961,舌
7962,倲
7963,玊
7964,畼
7965,没
7966,惹
7967,版
7968,泪
7969,玬
7970,竸
7971,瞕
7972,凊
7973,溤
7974,鐳
7975,瀋
7976,帕
7977,个
7978,樋
7979,袑
7980,獸
7981,駇
7982,巁
7983,庻
7984,将
7985,擺
7986,僯
7987,柭
7988,欞
7989,洰
7990,淧
7991,睌
7992,睠
7993,瞰
7994,砆
7995,砏
7996,簵
7997,袂
7998,满
7999,鐷
8000,駐
8001,騌
8002,鲂
8003,蘓
8004,秞
8005,輣
8006,炕
8007,珓
8008,鷘
8009,睪
8010,堹
8011,尟
8012,蕪
8013,禤
8014,禃
8015,届
8016,朿
8017,煻
8018,胎
8019,嚨
8020,巄
8021,茭
8022,釘
8023,慿
8024,梀
8025,釀
8026,簷
8027,粤
8028,糶
8029,贜
8030,玵
8031,缪
8032,攖
8033,着
8034,狥
8035,菃
8036,祲
8037,鑿
8038,箖
8039,耉
8040,腮
8041,坍
8042,癰
8043,莛
8044,怱
8045,膂
8046,舎
8047,苖
8048,椁
8049,榓
8050,蘎
8051,茍
8052,頽
8053,茫
8054,蹙
8055,絺
8056,役
8057,汉
8058,烕
8059,斨
8060,愪
8061,棵
8062,撿
8063,籕
8064,櫗
8065,渏
8066,狎
8067,苢
8068,噦
8069,翜
8070,悏
8071,租
8072,砡
8073,碬
8074,譂
8075,豬
8076,貟
8077,蹚
8078,贯
8079,憂
8080,揉
8081,揺
8082,懆
8083,偤
8084,蝦
8085,汵
8086,塑
8087,堳
8088,傁
8089,徊
8090,珜
8091,嗂
8092,灏
8093,銿
8094,霫
8095,侜
8096,慴
8097,俑
8098,櫹
8099,绳
8100,闛
8101,溜
8102,臈
8103,慹
8104,蒳
8105,殻
8106,澺
8107,睻
8108,柜
8109,殫
8110,栳
8111,膄
8112,萯
8113,襠
8114,譡
8115,讘
8116,潥
8117,煗
8118,併
8119,橮
8120,苰
8121,葱
8122,蕳
8123,裏
8124,鈡
8125,趟
8126,躡
8127,辥
8128,塲
8129,槓
8130,邶
8131,邹
8132,邺
8133,郎
8134,恨
8135,騐
8136,鄞
8137,勄
8138,鷽
8139,琏
8140,竅
8141,杍
8142,貧
8143,邧
8144,喕
8145,耚
8146,焬
8147,刻
8148,箔
8149,偈
8150,净
8151,嚻
8152,扄
8153,斞
8154,权
8155,濾
8156,欀
8157,筐
8158,澴
8159,狷
8160,洝
8161,缤
8162,隂
8163,雀
8164,襦
8165,洅
8166,硠
8167,鞫
8168,扟
8169,贐
8170,驹
8171,頋
8172,頟
8173,騝
8174,寫
8175,庒
8176,従
8177,馿
8178,卺
8179,駓
8180,鴦
8181,腾
8182,嵹
8183,巔
8184,悝
8185,璕
8186,暦
8187,幗
8188,柑
8189,摑
8190,肴
8191,遫
8192,阭
8193,慝
8194,傾
8195,軐
8196,耰
8197,篙
8198,蔗
8199,藨
8200,黏
8201,厄
8202,燄
8203,稉
8204,煔
8205,溗
8206,鋎
8207,鏹
8208,埽
8209,髠
8210,殘
8211,蘗
8212,欐
8213,銁
8214,烆
8215,棩
8216,娎
8217,㦕
8218,昖
8219,旲
8220,坧
8221,啍
8222,侙
8223,篩
8224,洓
8225,鸐
8226,栲
8227,墈
8228,堆
8229,壖
8230,携
8231,鏏
8232,朌
8233,𥶷
8234,𥫝
8235,𤐣
8236,侢
8237,鬉
8238,𡏭
8239,幣
8240,溸
8241,釨
8242,峵
8243,菏
8244,廢
8245,傀
8246,輓
8247,庝
8248,嶚
8249,纒
8250,𩔪
8251,毂
8252,銷
8253,颢
8254,乖
8255,峝
8256,窠
8257,窅
8258,誓
8259,慑
8260,艎
8261,瞑
8262,铏
8263,蟲
8264,杯
8265,刷
8266,鯈
8267,贞
8268,拽
8269,罘
8270,燗
8271,𡸯
8272,𣏌
8273,税
8274,軟
8275,鹹
8276,値
8277,舃
8278,礙
8279,灊
8280,蹄
8281,例
8282,恒
8283,叙
8284,杰
8285,壙
8286,窄
8287,墎
8288,訸
8289,呰
8290,鑼
8291,稳
8292,價
8293,兪
8294,朴
8295,翇
8296,消
8297,墜
8298,隇
8299,戜
8300,琕
8301,玨
8302,鍏
8303,佄
8304,崩
8305,頥
8306,紊
8307,澪
8308,洇
8309,蓽
8310,総
8311,嵦
8312,另
8313,囒
8314,戮
8315,啷
8316,挖
8317,沖
8318,筳
8319,逡
8320,宁
8321,㪺
